ID,Label
output-000000741.jpg,845 546 911 599 type-0 861 392 910 439 type-2 88 507 346 605 type-3
output-000000556.jpg,894 551 974 599 type-0 72 492 370 608 type-3
output-000000635.jpg,277 448 322 512 type-2 84 515 355 603 type-3
output-000000090.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 0 474 497 607 type-3
output-000000676.jpg,557 569 627 617 type-1 1115 420 1174 487 type-2 84 515 355 603 type-3
output-000000240.jpg,569 597 639 640 type-0 419 388 476 445 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000538.jpg,75 497 364 606 type-3 980 544 1023 587 type-4 898 518 958 552 type-4
output-000000465.jpg,590 579 646 616 type-0 998 565 1034 596 type-0 80 497 367 610 type-3
output-000000735.jpg,651 385 707 444 type-2 88 507 346 605 type-3
output-000000434.jpg,1135 386 1279 638 type-3 89 518 402 620 type-3
output-000000017.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 88 504 377 633 type-3
output-000000643.jpg,449 444 510 512 type-2 84 515 355 603 type-3
output-000000558.jpg,72 492 370 608 type-3
output-000000146.jpg,856 407 889 443 type-2 485 435 758 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000379.jpg,868 415 1225 638 type-3 232 421 759 625 type-3 89 517 228 613 type-3
output-000000113.jpg,878 543 909 590 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 1095 455 1280 571 type-3 92 507 353 613 type-3
output-000000472.jpg,88 500 386 611 type-3 862 562 933 603 type-4
output-000000061.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1155 399 1279 571 type-3 83 505 372 610 type-3
output-000000355.jpg,679 397 732 454 type-2 868 415 1225 638 type-3 84 537 359 610 type-3 1 486 184 625 type-3
output-000000072.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 320 388 654 544 type-3 80 509 335 610 type-3
output-000000442.jpg,1195 382 1279 638 type-3 89 518 402 620 type-3
output-000000376.jpg,393 382 470 454 type-2 868 415 1225 638 type-3 232 431 692 625 type-3 89 517 228 613 type-3
output-000000515.jpg,984 420 1039 482 type-2 96 508 381 605 type-3 1086 556 1127 599 type-4 1150 452 1189 483 type-4
output-000000560.jpg,662 599 703 631 type-0 759 573 793 622 type-0 72 492 370 608 type-3
output-000000037.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000333.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000324.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000631.jpg,170 446 220 522 type-2 84 515 355 603 type-3
output-000000015.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 66 506 394 645 type-3
output-000000456.jpg,926 569 964 606 type-0 579 589 665 623 type-1 955 561 1000 595 type-1 94 507 391 613 type-3
output-000000088.jpg,861 587 905 624 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 0 467 421 607 type-3
output-000000270.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000646.jpg,493 434 575 512 type-2 84 515 355 603 type-3
output-000000081.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 103 518 330 607 type-3
output-000000574.jpg,98 503 361 603 type-3
output-000000685.jpg,84 515 355 603 type-3
output-000000001.jpg,437 440 705 665 type-3 868 422 1212 631 type-3 98 514 388 634 type-3
output-000000048.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 364 422 912 626 type-3 100 520 364 629 type-3
output-000000740.jpg,826 396 867 439 type-2 88 507 346 605 type-3
output-000000683.jpg,1249 414 1280 487 type-2 84 515 355 603 type-3
output-000000348.jpg,731 396 778 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000672.jpg,823 556 874 601 type-1 1009 412 1064 486 type-2 84 515 355 603 type-3
output-000000253.jpg,39 389 87 445 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000014.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 104 496 382 637 type-3
output-000000383.jpg,325 391 385 450 type-2 868 415 1225 638 type-3 443 440 934 625 type-3 89 517 351 613 type-3
output-000000225.jpg,894 387 939 437 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000545.jpg,72 492 370 608 type-3
output-000000453.jpg,736 572 805 619 type-0
output-000000354.jpg,679 397 732 454 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000640.jpg,387 444 442 512 type-2 84 515 355 603 type-3
output-000000139.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000567.jpg,81 511 395 602 type-3
output-000000619.jpg,84 515 355 603 type-3
output-000000321.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000271.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000611.jpg,844 562 887 604 type-0 1117 408 1191 467 type-2 84 515 355 603 type-3
output-000000701.jpg,722 547 777 624 type-0 88 507 346 605 type-3
output-000000206.jpg,903 404 948 450 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000536.jpg,75 497 364 606 type-3 923 552 964 587 type-4 898 518 958 552 type-4
output-000000427.jpg,1029 384 1280 638 type-3 89 518 402 620 type-3
output-000000413.jpg,52 389 107 450 type-2 889 419 1189 638 type-3 89 518 402 620 type-3 149 386 489 504 type-3
output-000000673.jpg,751 557 821 602 type-1 1046 408 1096 486 type-2 84 515 355 603 type-3
output-000000351.jpg,696 399 751 454 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000219.jpg,1100 392 1145 447 type-2 603 562 660 616 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000247.jpg,577 579 629 623 type-0 642 487 779 557 type-1 218 395 256 446 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000116.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 780 451 998 571 type-3 85 502 357 616 type-3
output-000000475.jpg,838 544 881 595 type-0 96 508 381 605 type-3
output-000000120.jpg,689 557 742 609 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 477 448 783 543 type-3 83 506 365 615 type-3
output-000000468.jpg,882 543 955 584 type-1 77 505 365 608 type-3
output-000000151.jpg,526 429 797 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000188.jpg,275 397 323 456 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000079.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 0 401 52 521 type-3 66 517 349 609 type-3
output-000000399.jpg,158 396 226 450 type-2 868 415 1225 638 type-3 89 518 402 620 type-3
output-000000710.jpg,849 506 905 603 type-0 88 507 346 605 type-3
output-000000132.jpg,308 397 354 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000323.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000473.jpg,96 508 381 605 type-3
output-000000202.jpg,868 415 1225 638 type-3 84 511 353 609 type-3
output-000000573.jpg,98 503 361 603 type-3
output-000000320.jpg,690 410 758 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000283.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000410.jpg,90 394 133 450 type-2 889 419 1189 638 type-3 89 518 402 620 type-3 434 385 793 512 type-3
output-000000124.jpg,777 548 898 594 type-1 66 404 103 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 182 437 464 543 type-3 84 511 353 609 type-3
output-000000133.jpg,345 399 389 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000541.jpg,72 492 370 608 type-3
output-000000636.jpg,298 450 349 512 type-2 84 515 355 603 type-3
output-000000551.jpg,998 531 1048 600 type-0 72 492 370 608 type-3
output-000000400.jpg,158 396 226 450 type-2 868 415 1225 638 type-3 89 518 402 620 type-3 1205 427 1280 536 type-3
output-000000030.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000705.jpg,923 566 995 610 type-0 88 507 346 605 type-3
output-000000167.jpg,951 450 1279 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3 726 573 788 607 type-4
output-000000587.jpg,30 417 85 463 type-2 98 503 361 603 type-3
output-000000726.jpg,399 386 448 445 type-2 88 507 346 605 type-3 613 590 668 623 type-4
output-000000350.jpg,714 396 778 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000262.jpg,705 594 773 639 type-0 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000424.jpg,1002 398 1264 638 type-3 89 518 402 620 type-3
output-000000731.jpg,529 379 578 444 type-2 88 507 346 605 type-3
output-000000359.jpg,653 395 731 454 type-2 868 415 1225 638 type-3 0 438 500 625 type-3
output-000000716.jpg,59 392 108 445 type-2 88 507 346 605 type-3 609 588 653 620 type-4
output-000000159.jpg,702 420 959 617 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000457.jpg,747 551 790 604 type-0 960 557 1004 607 type-0 909 541 956 592 type-1 670 583 725 626 type-1 83 517 370 614 type-3
output-000000119.jpg,728 546 780 610 type-0 856 565 901 614 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 555 444 874 543 type-3 89 507 353 612 type-3
output-000000516.jpg,942 416 996 483 type-2 96 508 381 605 type-3 1101 552 1143 598 type-4 1150 452 1189 483 type-4
output-000000696.jpg,84 515 355 603 type-3
output-000000347.jpg,743 402 799 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000019.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 78 498 366 633 type-3
output-000000038.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000407.jpg,90 394 133 450 type-2 889 419 1189 638 type-3 89 518 402 620 type-3 732 399 1072 511 type-3
output-000000051.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1090 410 1271 586 type-3 90 512 355 632 type-3
output-000000093.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 209 479 497 608 type-3 103 520 237 607 type-3
output-000000461.jpg,599 567 656 622 type-0 899 569 941 609 type-0 924 547 978 587 type-0 75 510 353 611 type-3
output-000000733.jpg,588 381 643 444 type-2 88 507 346 605 type-3
output-000000244.jpg,222 497 346 557 type-1 304 393 349 445 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000166.jpg,951 450 1279 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3 664 574 713 608 type-4
output-000000033.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000403.jpg,141 390 193 450 type-2 889 419 1189 638 type-3 89 518 402 620 type-3 1083 419 1280 536 type-3
output-000000529.jpg,310 423 379 490 type-2 96 508 381 605 type-3 938 551 997 586 type-4
output-000000185.jpg,544 571 612 615 type-0 0 386 299 554 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000168.jpg,1077 445 1279 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000213.jpg,651 595 718 627 type-0 846 599 896 635 type-0 1187 393 1229 446 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000109.jpg,841 535 882 590 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 1191 458 1280 607 type-3 97 527 346 608 type-3
output-000000429.jpg,1077 386 1280 638 type-3 89 518 402 620 type-3
output-000000669.jpg,862 546 919 592 type-1 955 418 1010 486 type-2 84 515 355 603 type-3
output-000000034.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000722.jpg,262 383 313 445 type-2 88 507 346 605 type-3
output-000000122.jpg,24 408 55 445 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 327 452 568 543 type-3 85 514 351 620 type-3
output-000000664.jpg,861 434 918 486 type-2 84 515 355 603 type-3
output-000000280.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000452.jpg,736 572 805 619 type-0
output-000000749.jpg,551 560 610 619 type-0 1121 375 1176 446 type-2 88 507 346 605 type-3
output-000000248.jpg,526 580 629 623 type-0 779 491 905 557 type-1 178 395 215 446 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000211.jpg,1104 404 1154 446 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000481.jpg,96 508 381 605 type-3 1185 414 1280 554 type-3
output-000000180.jpg,491 584 548 620 type-0 590 586 630 611 type-0 743 575 791 621 type-0 824 566 885 602 type-0 12 411 50 448 type-2 566 421 968 573 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000682.jpg,1225 412 1275 486 type-2 84 515 355 603 type-3
output-000000275.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000378.jpg,868 415 1225 638 type-3 232 427 723 625 type-3 89 517 228 613 type-3
output-000000170.jpg,1137 429 1279 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000082.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 0 491 157 621 type-3 139 516 338 612 type-3
output-000000334.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000184.jpg,585 571 682 615 type-0 66 394 454 554 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000092.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 118 475 497 608 type-3
output-000000432.jpg,1135 386 1279 638 type-3 89 518 402 620 type-3
output-000000237.jpg,524 384 574 445 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000172.jpg,846 563 883 599 type-0 1137 429 1279 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000514.jpg,1023 422 1083 483 type-2 96 508 381 605 type-3 1073 559 1111 599 type-4 1150 452 1189 483 type-4
output-000000346.jpg,743 402 799 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000511.jpg,96 508 381 605 type-3 1036 554 1090 616 type-4 1166 421 1205 487 type-4
output-000000462.jpg,562 584 619 620 type-0 723 564 768 609 type-0 848 548 913 588 type-0 943 545 988 607 type-0 92 513 370 607 type-3
output-000000292.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000581.jpg,98 503 361 603 type-3
output-000000553.jpg,998 531 1048 600 type-0 72 492 370 608 type-3
output-000000110.jpg,862 533 900 590 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 1191 458 1280 607 type-3 85 517 379 620 type-3
output-000000544.jpg,72 492 370 608 type-3
output-000000657.jpg,727 430 782 498 type-2 84 515 355 603 type-3
output-000000304.jpg,441 591 567 639 type-1 766 428 827 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000029.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000338.jpg,743 402 799 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000305.jpg,729 425 795 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000006.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 100 501 391 637 type-3
output-000000610.jpg,874 554 910 606 type-0 824 569 864 609 type-0 1069 401 1125 467 type-2 84 515 355 603 type-3
output-000000613.jpg,845 556 906 605 type-0 1219 406 1270 466 type-2 84 515 355 603 type-3
output-000000535.jpg,75 497 364 606 type-3 897 547 943 587 type-4
output-000000209.jpg,1037 401 1064 450 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000286.jpg,1225 421 1276 475 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000194.jpg,498 397 545 456 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000437.jpg,1135 386 1279 638 type-3 89 518 402 620 type-3
output-000000605.jpg,744 574 795 623 type-0 841 425 880 467 type-2 84 515 355 603 type-3
output-000000704.jpg,854 572 916 611 type-0 88 507 346 605 type-3
output-000000589.jpg,545 587 613 631 type-0 116 413 173 463 type-2 98 503 361 603 type-3
output-000000656.jpg,707 430 767 499 type-2 84 515 355 603 type-3
output-000000598.jpg,977 549 1027 601 type-0 543 415 584 463 type-2 98 503 361 603 type-3
output-000000325.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000616.jpg,84 515 355 603 type-3
output-000000054.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1163 410 1280 587 type-3 91 505 380 637 type-3
output-000000425.jpg,1029 384 1280 638 type-3 89 518 402 620 type-3
output-000000727.jpg,424 389 491 443 type-2 88 507 346 605 type-3 491 593 531 635 type-4
output-000000294.jpg,1015 422 1065 466 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000023.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000227.jpg,833 382 874 437 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000504.jpg,96 508 381 605 type-3 108 354 503 530 type-3 929 586 977 616 type-4
output-000000412.jpg,52 389 107 450 type-2 889 419 1189 638 type-3 89 518 402 620 type-3 242 384 583 504 type-3
output-000000291.jpg,1106 421 1157 475 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000617.jpg,84 515 355 603 type-3
output-000000212.jpg,493 608 542 638 type-0 608 613 674 645 type-0 1144 400 1183 446 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000059.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 85 493 355 613 type-3
output-000000498.jpg,96 508 381 605 type-3 482 366 905 530 type-3
output-000000713.jpg,88 507 346 605 type-3
output-000000720.jpg,195 383 252 445 type-2 88 507 346 605 type-3
output-000000389.jpg,276 392 348 450 type-2 868 415 1225 638 type-3 1097 405 1279 603 type-3 89 518 402 620 type-3
output-000000314.jpg,627 417 686 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000126.jpg,126 399 163 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 30 449 310 543 type-3 84 511 353 609 type-3
output-000000129.jpg,198 398 246 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 1 444 155 543 type-3 84 511 353 609 type-3
output-000000555.jpg,940 537 1007 600 type-0 72 492 370 608 type-3
output-000000594.jpg,833 577 874 618 type-0 341 411 394 464 type-2 98 503 361 603 type-3
output-000000062.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1109 389 1279 571 type-3 80 510 385 620 type-3
output-000000163.jpg,856 445 1244 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000223.jpg,965 389 1011 437 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000365.jpg,565 399 617 454 type-2 868 415 1225 638 type-3 0 434 654 625 type-3
output-000000634.jpg,242 452 293 512 type-2 84 515 355 603 type-3
output-000000095.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 366 487 912 607 type-3 95 510 340 606 type-3
output-000000583.jpg,98 503 361 603 type-3
output-000000527.jpg,376 427 432 490 type-2 96 508 381 605 type-3 948 550 996 586 type-4
output-000000739.jpg,88 507 346 605 type-3
output-000000197.jpg,611 397 657 456 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000332.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000108.jpg,802 539 855 589 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 1235 465 1279 608 type-3 92 511 354 612 type-3
output-000000058.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 92 498 365 615 type-3
output-000000559.jpg,72 492 370 608 type-3
output-000000349.jpg,714 396 778 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000028.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000288.jpg,1177 423 1231 475 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000543.jpg,72 492 370 608 type-3
output-000000576.jpg,98 503 361 603 type-3
output-000000402.jpg,141 390 193 450 type-2 889 419 1189 638 type-3 89 518 402 620 type-3 1083 419 1280 536 type-3
output-000000718.jpg,136 389 180 446 type-2 88 507 346 605 type-3
output-000000431.jpg,1113 385 1280 638 type-3 89 518 402 620 type-3
output-000000396.jpg,197 396 240 450 type-2 868 415 1225 638 type-3 89 518 402 620 type-3
output-000000650.jpg,598 438 660 499 type-2 84 515 355 603 type-3
output-000000060.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1195 401 1280 571 type-3 84 495 358 613 type-3
output-000000149.jpg,512 433 772 669 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000622.jpg,84 515 355 603 type-3
output-000000087.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 0 471 370 608 type-3
output-000000056.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 68 504 360 604 type-3
output-000000357.jpg,653 395 731 454 type-2 868 415 1225 638 type-3 0 433 367 625 type-3
output-000000582.jpg,98 503 361 603 type-3
output-000000398.jpg,180 396 227 451 type-2 868 415 1225 638 type-3 89 518 402 620 type-3
output-000000045.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 74 423 536 626 type-3
output-000000715.jpg,88 507 346 605 type-3
output-000000083.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 0 488 204 607 type-3 159 524 345 609 type-3
output-000000008.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 94 517 370 629 type-3
output-000000487.jpg,624 517 676 615 type-0 96 508 381 605 type-3 1079 409 1280 555 type-3
output-000000628.jpg,78 455 133 522 type-2 84 515 355 603 type-3
output-000000721.jpg,234 385 288 446 type-2 88 507 346 605 type-3
output-000000590.jpg,615 585 674 631 type-0 162 411 212 463 type-2 98 503 361 603 type-3
output-000000067.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 755 411 1087 544 type-3 83 513 385 623 type-3
output-000000254.jpg,10 386 44 445 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000268.jpg,1206 558 1262 602 type-0 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000303.jpg,540 585 660 640 type-1 800 423 860 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000604.jpg,709 566 744 627 type-0 768 587 813 639 type-0 98 503 361 603 type-3
output-000000666.jpg,892 430 949 486 type-2 84 515 355 603 type-3
output-000000532.jpg,145 434 185 501 type-2 96 508 381 605 type-3 889 542 942 586 type-4 705 570 763 615 type-4
output-000000519.jpg,96 508 381 605 type-3 1050 559 1105 599 type-4 1171 452 1229 498 type-4
output-000000043.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1 433 427 626 type-3
output-000000482.jpg,96 508 381 605 type-3 1185 414 1280 554 type-3
output-000000134.jpg,380 401 419 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000743.jpg,828 556 892 599 type-0 919 389 977 440 type-2 88 507 346 605 type-3
output-000000510.jpg,96 508 381 605 type-3 1036 554 1090 616 type-4
output-000000652.jpg,643 430 706 498 type-2 84 515 355 603 type-3
output-000000039.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 83 498 392 642 type-3
output-000000138.jpg,529 403 571 446 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000111.jpg,878 543 909 590 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 1139 459 1280 572 type-3 84 518 365 617 type-3 681 594 734 626 type-4
output-000000052.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1090 410 1271 586 type-3 92 508 371 633 type-3
output-000000140.jpg,607 413 650 456 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000728.jpg,424 389 491 443 type-2 88 507 346 605 type-3 491 593 531 635 type-4
output-000000077.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 0 403 158 521 type-3 92 517 347 601 type-3
output-000000191.jpg,394 410 430 457 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000363.jpg,595 392 657 454 type-2 868 415 1225 638 type-3 0 432 632 625 type-3
output-000000187.jpg,235 403 281 456 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000638.jpg,338 446 396 512 type-2 84 515 355 603 type-3
output-000000668.jpg,927 420 996 486 type-2 84 515 355 603 type-3
output-000000732.jpg,557 387 614 443 type-2 88 507 346 605 type-3
output-000000745.jpg,731 559 789 608 type-0 994 385 1048 446 type-2 88 507 346 605 type-3
output-000000224.jpg,931 390 980 437 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000098.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 721 489 912 607 type-3 97 504 334 612 type-3
output-000000629.jpg,110 451 159 521 type-2 84 515 355 603 type-3
output-000000463.jpg,525 586 567 623 type-0 677 569 727 606 type-0 970 560 1015 605 type-0 796 553 855 590 type-0 97 515 374 605 type-3
output-000000085.jpg,852 565 898 598 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 0 478 282 607 type-3 238 559 357 613 type-3
output-000000298.jpg,913 419 966 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000114.jpg,878 543 909 590 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 1095 455 1280 571 type-3 88 499 357 605 type-3
output-000000204.jpg,832 413 876 450 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000430.jpg,1077 386 1280 638 type-3 89 518 402 620 type-3
output-000000189.jpg,802 552 872 590 type-0 309 400 352 456 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000142.jpg,692 401 731 455 type-2 436 434 694 670 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000241.jpg,665 591 715 639 type-0 382 389 434 445 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000663.jpg,847 440 891 487 type-2 84 515 355 603 type-3
output-000000070.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 497 403 843 544 type-3 98 509 338 621 type-3
output-000000489.jpg,551 536 614 615 type-0 96 508 381 605 type-3 997 409 1280 555 type-3
output-000000565.jpg,1109 566 1178 604 type-0 68 492 354 611 type-3
output-000000276.jpg,868 415 1225 638 type-3 84 537 359 610 type-3
output-000000647.jpg,524 430 600 512 type-2 84 515 355 603 type-3
output-000000337.jpg,723 408 775 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000709.jpg,927 516 987 603 type-0 88 507 346 605 type-3
output-000000296.jpg,966 417 1014 467 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000496.jpg,96 508 381 605 type-3 616 372 1067 538 type-3
output-000000235.jpg,590 391 642 445 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000221.jpg,522 567 556 617 type-2 1030 394 1066 437 type-2 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000177.jpg,573 573 625 616 type-0 636 576 678 626 type-0 756 421 1247 574 type-3 868 415 1225 638 type-3 84 511 353 609 type-3
output-000000695.jpg,84 515 355 603 type-3
output-000000552.jpg,998 531 1048 600 type-0 72 492 370 608 type-3
output-000000042.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 1 441 353 626 type-3
output-000000115.jpg,830 553 887 590 type-0 436 434 694 670 type-3 868 415 1225 638 type-3 850 445 999 571 type-3 96 501 376 627 type-3
output-000000287.jpg,1199 423 1255 475 type-2 868 415 1225 638 type-3 84 537 359 610 type-3
output-000000620.jpg,84 515 355 603 type-3
output-000000491.jpg,498 541 560 629 type-0 96 508 381 605 type-3 903 410 1280 555 type-3
output-000000068.jpg,436 434 694 670 type-3 868 415 1225 638 type-3 675 405 996 543 type-3 83 499 358 620 type-3
output-000000639.jpg,361 451 414 512 type-2 84 515 355 603 type-3
output-000000397.jpg,180 396 227 451 type-2 868 415 1225 638 type-3 89 518 402 620 type-3
output-000000169.jpg,1077 445 1279 590 type-3 868 415 1225 638 type-3 84 511 353 609 type-3 824 565 882 600 type-4
output-000000562.jpg,565 595 612 632 type-0 668 572 708 622 type-0 917 585 979 627 type-0 72 492 370 608 type-3
